timestamp,小时,星期,是否周末,是否节假日,温度,气象站水平的大气压,平均海平面的大气压,气压趋势,相对湿度,风向,观测前10分钟平均风速,观测前10分钟最大阵风,两次观测之间最大阵风,总云量,当天天气情况,观测期之间过去天气1,观测期之间过去天气2,最低气温,最高气温,层积云，层云，积云和积雨云,云量,最低云层高度,高层云，高积云及积雨云,卷云，卷积云及卷层云,水平能见度,露点温度,降水量,达到规定降水量时间,无雪及冰覆盖的土壤表面状况,夜间土壤表面最低温度,有雪及冰覆盖的土壤表面状况,雪深,宝安供电局_0h,大鹏供电局_0h,福田供电局_0h,光明供电局_0h,龙岗供电局_0h,龙华供电局_0h,罗湖供电局_0h,南山供电局_0h,坪山供电局_0h,深汕特别合作区供电局_0h,盐田供电局_0h,总计_0h,　A、全行业用电合计,　B、城乡居民生活用电合计,　　　   1.农业,　　　   1.房屋建筑业,　　　   1.电信、广播电视和卫星传输服务,　　　   1.铁路运输业,　　　   2.互联网和相关服务,　　　   2.土木工程建筑业,　　　   2.林业,　　　   2.道路运输业,　　　   3.建筑安装业,　　　   3.水上运输业,　　　   3.畜牧业,　　　   3.软件和信息技术服务业,　　　   4.建筑装饰、装修和其他建筑业,　　　   4.渔业,　　　   4.航空运输业,　　　   5.农、林、牧、渔专业及辅助性活动,　　　   5.管道运输业,　　　   6.多式联运和运输代理业,　　　   7.装卸搬运和仓储业,　　　   8.邮政业,　　　   其中：充换电服务业,　　　　     其中：城市公共交通运输,　　　　     其中：排灌,　　　　     其中：港口岸电,　　　　     其中：电气化铁路,　　　　    1.农副食品加工业,　　　　    1.煤炭开采和洗选业,　　　　    1.电力、热力生产和供应业,　　　　    10.造纸和纸制品业,　　　　    11.印刷和记录媒介复制业,　　　　    12.文教、工美、体育和娱乐用品制造业,　　　　    13.石油、煤炭及其他燃料加工业,　　　　    14.化学原料和化学制品制造业,　　　　    15.医药制造业,　　　　    16.化学纤维制造业,　　　　    17.橡胶和塑料制品业,　　　　    18.非金属矿物制品业,　　　　    19.黑色金属冶炼和压延加工业,　　　　    2.燃气生产和供应业,　　　　    2.石油和天然气开采业,　　　　    2.食品制造业,　　　　    20.有色金属冶炼和压延加工业,　　　　    21.金属制品业,　　　　    22.通用设备制造业,　　　　    23.专用设备制造业,　　　　    24.汽车制造业,　　　　    25.铁路.船舶.航空航天和其他运输设备制造业,　　　　    26.电气机械和器材制造业,　　　　    27.计算机、通信和其他电子设备制造业,　　　　    28.仪器仪表制造业,　　　　    29.其他制造业,　　　　    3.水的生产和供应业,　　　　    3.酒、饮料及精制茶制造业,　　　　    3.黑色金属矿采选业,　　　　    30.废弃资源综合利用业,　　　　    31.金属制品、机械和设备修理业,　　　　    4.有色金属矿采选业,　　　　    4.烟草制品业,　　　　    5.纺织业,　　　　    5.非金属矿采选业,　　　　    6.其他采矿业,　　　　    6.纺织服装、服饰业,　　　　    7.皮革、毛皮、羽毛及其制品和制鞋业,　　　　    8.木材加工和木、竹、藤、棕、草制品业,　　　　    9.家具制造业,　　　　   1.科学研究和技术服务业,　　　　   2.水利、环境和公共设施管理业,　　　　   3.居民服务、修理和其他服务业,　　　　   4.教育、文化、体育和娱乐业,　　　　   5.卫生和社会工作,　　　　   6.公共管理和社会组织、国际组织,　　　　   其中：互联网数据服务,　　　　   其中：租赁业,　　　　　       其中：中成药生产,　　　　　       其中：体育用品制造,　　　　　       其中：光伏设备及元器件制造,　　　　　       其中：医疗仪器设备及器械制造,　　　　　       其中：新能源车整车制造,　　　　　       其中：橡胶制品业,　　　　　       其中：氯碱,　　　　　       其中：水泥制造,　　　　　       其中：煤化工,　　　　　       其中：碳化硅,　　　　　       其中：结构性金属制品制造,　　　　　       其中：肥料制造,　　　　　       其中：计算机制造,　　　　　       其中：钢铁,　　　　　       其中：铁路运输设备制造,　　　　　       其中：铝冶炼,　　　　　       其中：风能原动设备制造,　　　　　       城市轨道交通设备制造,　　　　　       塑料制品业,　　　　　       玻璃制造,　　　　　       生物药品制品制造,　　　　　       电石,　　　　　       稀有稀土金属冶炼,　　　　　       航空、航天器及设备制造,　　　　　       通信设备制造,　　　　　       铁合金冶炼,　　　　　       铅锌冶炼,　　　　　       陶瓷制品制造,　　　　　       黄磷,　　　　　      其中:地质勘查,　　　　　     其中：公共照明,　　　　　     其中：教育,　　　　　     其中：水利管理业,　　　　　     其中：科技推广和应用服务业,　　　九、房地产业,　　　十、租赁和商务服务业,　　　十一、公共服务及管理组织,　　　（一）采矿业,　　　（三）电力、热力、燃气及水生产和供应业,　　　（二）制造业,　　一、农、林、牧、渔业,　　七、住宿和餐饮业,　　三、建筑业,　　乡村居民,　　二、工业,　　五、信息传输、软件和信息技术服务业,　　八、金融业,　　六、批发和零售业,　　四、交通运输、仓储和邮政业,　　城镇居民,　　第一产业,　　第三产业,　　第二产业,　全行业用电分类,全社会用电总计,行业名称
2023-02-27 20:00:00,20,0,0,0,15.3,764,769.9,1.1,64,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.1,21.5,,,2500或更高，或无云。,,,30,8.5,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 21:00:00,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 22:00:00,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 23:00:00,23,0,0,0,14.6,764.5,770.4,0.5,74,从东方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,,,12.1,21.5,,,2500或更高，或无云。,,,30,10,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 00:00:00,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 01:00:00,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 02:00:00,2,1,0,0,13.8,763.7,769.5,-0.8,78,从东北偏东方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.1,21.5,,,2500或更高，或无云。,,,30,10,无降水,12,,,,,61221686.89,3098184.71,18644987.93,27606889.23,45146263.78,28792892.21,9736903.37,24125363.69,13582019.7,1885860.74,2674801.55,236515853.8,204299727.16,32548526.64,75399.64,1531838.82,2904574.32,3837079.83,3082367.54,2144891.12,8616.91,9650695.08,457347.34,8340.2,22978.86,1014930.9,655972.1,14848.13,822413.56,30910.81,1193.55,22156.82,1079526.25,50672.57,3199437.64,8657390.39,3549.11,4680,1910307.81,389612.99,4632,5770830.9,1632258.67,1437733.73,1751351.41,4126.8,1001071.48,1272369.59,174074.01,10411847.25,2165333.96,201357.8,558795.16,2976.4,543526.89,323177.25,11751029.54,4000959.46,2432356.86,2636861.42,1108296.02,12129617.74,34396860.27,480213.29,6291530.17,2660311.21,93697.53,0,498184.81,109139,6302,14517.7,114506.71,30148.98,47184,1510514.57,1549344.06,344181.3,1504433.89,1023767.48,4317186.11,3284847.01,5281314.46,2490393.33,2687674.6,2099766.89,3004212.54,160198.23,105900.02,31376.8,397406.6,1628878.5,591466.74,36.23,183612.13,0,0,682630.31,16344.1,50967,161262.41,874.2,130,0,0,9396207.87,436323.57,310211,0,0,0,8508392.11,1.19,0,53489.8,0,6714.12,1958558.2,4704834.38,785001.84,153695.18,11671714.88,16613053.41,19085182.99,91243.38,8989937.27,102274086.17,152754.35,3356626.17,5041392.84,306.04,111355266.82,7001872.76,1848871.93,12700913.15,15472077.86,32548220.6,121843.54,87890362.96,116287520.66,204299727.16,236848253.8,当前电量(kWh)
2023-02-28 03:00:00,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 04:00:00,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 05:00:00,5,1,0,0,13.4,763,768.7,-0.7,79,从东方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,,,12.1,21.5,,,2500或更高，或无云。,,,30,9.8,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 06:00:00,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 07:00:00,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 08:00:00,8,1,0,0,14.6,763.9,769.8,0.9,75,从东方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,,,,2500或更高，或无云。,,,30,10.2,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 09:00:00,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 10:00:00,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 11:00:00,11,1,0,0,18.8,763.9,769.6,0,62,从东北偏北方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,21.5,,,2500或更高，或无云。,,,30,11.3,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 12:00:00,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 13:00:00,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 14:00:00,14,1,0,0,23,761.3,767.1,-2.6,46,从南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,23.1,,,2500或更高，或无云。,,,30,10.7,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 15:00:00,15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 16:00:00,16,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 17:00:00,17,1,0,0,21.5,760.4,766.2,-0.9,58,从西南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,23.5,,,2500或更高，或无云。,,,30,12.9,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 18:00:00,18,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 19:00:00,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 20:00:00,20,1,0,0,17.8,760.8,766.6,0.4,70,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,23.5,,,2500或更高，或无云。,,,30,12.2,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 21:00:00,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 22:00:00,22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 23:00:00,23,1,0,0,16.1,761.5,767.2,0.7,77,从东北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,12.8,23.5,,,2500或更高，或无云。,,,30,12,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 00:00:00,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 01:00:00,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 02:00:00,2,2,0,0,15.4,761,766.7,-0.5,83,从东北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.8,23.5,,,2500或更高，或无云。,,,30,12.5,无降水,12,,,,,61910198.54,3357323.66,18901401.24,27859342.96,43645093.71,29060321.36,9708759.29,24390631.47,13782223.73,1892493.42,2708212.75,237216002.13,205457600.27,32105201.86,73240.57,1518022.51,2940847.26,3669070.56,3089218.61,2141035.77,8201.32,9925896.73,470455.47,8800,22917.57,1037964.53,667182.49,13141.7,853549.06,31485.62,1235.48,21758.76,1099580.86,52587.41,3236252.24,8906571.57,3372.77,5160,1776115.63,439314.76,4530,4275358.05,1632582.16,1448041.77,1771927.05,4410,1023467.69,1320257.78,171418.32,10466338.91,2200562.97,204678.97,572589.47,3842.07,574363.97,313086.31,11861622.67,4073559.13,2477091.94,2520499.01,1278544.99,12313304.32,34756480.87,499395.51,6454009.45,2666864.13,107303.11,0,490991.53,107209.77,6471,14820,112140.55,26652.97,43442.8,1518172.24,1597026.19,335154.95,1501968.85,1037205.22,4285434.52,3332541.94,5332885.57,2534705.56,2733622.02,2109139.74,3083316.7,166677.07,101732.27,31692.8,415052,1472541.5,606316.26,33.28,178080.71,0,0,685523.96,14663.6,50414.8,162347.56,895.2,170,0,0,9421468.97,458369.97,330063.4,0,0,0,8595703.99,2.21,0,51325.8,0,6709.13,1952261.6,4739245.77,779597.7,160300.56,11879070.28,16965696.89,19256394.83,84938.84,7514811.65,103589745.74,148986.78,3428804.4,5049731.01,279.36,111189496.23,7068030.4,1868299.84,12970610.75,15632478.86,32104922.5,117501.16,89208081.64,116132017.47,205457600.27,237562802.13,当前电量(kWh)
2023-03-01 03:00:00,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 04:00:00,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 05:00:00,5,2,0,0,14.4,760.6,766.4,-0.4,88,从东北偏北方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,,,12.8,23.5,,,2500或更高，或无云。,,,24,12.4,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 06:00:00,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 07:00:00,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 08:00:00,8,2,0,0,15.7,761.7,767.5,1.1,85,从东北偏北方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,,,,2500或更高，或无云。,,,22,13.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 09:00:00,9,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 10:00:00,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 11:00:00,11,2,0,0,22,761.9,767.7,0.2,60,从南方吹来的风,2,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,23.5,,,2500或更高，或无云。,,,24,13.8,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 12:00:00,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 13:00:00,13,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 14:00:00,14,2,0,0,23.9,759.5,765.2,-2.4,53,从西南偏南方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,24.6,,,2500或更高，或无云。,,,18,13.7,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:00:00,15,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 16:00:00,16,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
